gid,weekend,hour_8_10,hour_11_13,hour_14_16,hour_17_19,hour_20_22,hour_23_1,hour_2_4,hour_5_7,num_coord,trip_dist,trip_time,trip_aspeed,act_edu,act_health,act_leisure,act_meal,act_errand,act_shop,act_home,act_work,act_meeting,mode
25259,0,0,0,0,0,1,0,0,0,3.258,0.685618914139154,1.67709656090792,2.75366071235426,0,1,0,0,0,0,0,0,0,2
25328,0,0,0,0,1,0,0,0,0,2.485,0.517006482841072,1.24789399138386,2.9338568698359,0,0,1,0,0,0,0,0,0,3
25387,0,0,0,0,1,0,0,0,0,2.398,1.49492452564534,1.54756250871601,3.91999117507732,0,0,0,1,0,0,0,0,0,1
25543,0,0,0,0,0,1,0,0,0,3.611,1.05431202977153,2.07530801039823,2.9338568698359,0,0,0,0,0,1,0,0,0,1
26983,0,0,0,1,0,0,0,0,0,3.829,0,2.37024374146786,3.26575941076705,0,0,0,1,0,0,0,0,0,1
25426,0,0,0,0,1,0,0,0,0,2.708,0.266969030854239,2.36085400111802,1.56861591791385,1,0,0,0,0,0,0,0,0,4
25393,0,0,0,0,0,1,0,0,0,3.135,0.677525799656988,2.7267410995457,1.66770682055808,0,0,0,0,0,0,1,0,0,4
25516,0,0,0,0,1,0,0,0,0,3.135,0.709020529716236,2.5350451109456,1.87180217690159,0,0,1,0,0,0,0,0,0,4
27042,0,0,1,0,0,0,0,0,0,0,0,4.02504807321944,0,0,1,0,0,0,0,0,0,0,4
30631,0,0,1,0,0,0,0,0,0,2.303,0.423305026236495,1.5439389302014,2.28238238567653,0,0,0,1,0,0,0,0,0,1
26370,0,0,0,0,1,0,0,0,0,2.565,0.86288995514704,2.71800053195538,1.94591014905531,0,0,1,0,0,0,0,0,0,3
41407,1,1,0,0,0,0,0,0,0,2.833,0,2.44382420468677,2.10413415427021,0,0,0,1,0,0,0,0,0,1
28250,0,0,0,1,0,0,0,0,0,3.638,0,1.38629436111989,4.36691299686383,0,0,1,0,0,0,0,0,0,1
25188,0,0,0,1,0,0,0,0,0,6.412,4.21197943875532,3.92789635458444,4.4636066216663,0,0,0,0,0,0,0,1,0,1
26590,0,0,0,0,0,1,0,0,0,2.485,0.195566783543975,1.9387416595767,1.80828877117927,0,0,0,0,1,0,0,0,0,3
28229,0,1,0,0,0,0,0,0,0,2.398,0.429832464556459,3.61002562278011,0.8754687373539,0,0,1,0,0,0,0,0,0,3
28315,0,0,0,0,1,0,0,0,0,1.946,0.985816794522765,1.98100146886658,2.89037175789616,0,1,0,0,0,0,0,0,0,2
30545,0,0,1,0,0,0,0,0,0,2.773,0.492254238180555,1.47017584510059,2.63905732961526,0,0,0,1,0,0,0,0,0,2
44464,0,0,0,0,1,0,0,0,0,1.609,0.460584407329244,0.948951514113703,3.55534806148941,0,0,0,1,0,0,0,0,0,1
30594,0,0,1,0,0,0,0,0,0,2.996,0.497740384217335,2.68327925211029,1.6094379124341,1,0,0,0,0,0,0,0,0,4
30589,0,0,1,0,0,0,0,0,0,3.526,0,2.2738769288573,2.77258872223978,0,0,0,0,0,0,0,1,0,1
30828,0,1,0,0,0,0,0,0,0,2.565,0.359770148846035,2.50413721806478,1.41098697371026,0,0,0,0,0,0,0,1,0,3
26862,0,0,1,0,0,0,0,0,0,3.434,0.940788203474543,2.75576041725829,2.11625551480255,0,1,0,0,0,0,0,0,0,7
41562,1,0,1,0,0,0,0,0,0,3.135,0.740030766458796,2.55077241474769,1.93152141160321,0,0,1,0,0,0,0,0,0,2
26988,0,1,0,0,0,0,0,0,0,3.135,0.511025603768657,2.76000994003292,1.62924053973028,0,0,0,0,0,0,0,1,0,4
30974,0,0,0,0,1,0,0,0,0,2.197,1.27228544450802,2.80837807423196,2.45958884180371,0,0,1,0,0,0,0,0,0,3
26860,0,0,1,0,0,0,0,0,0,2.485,0.392717535285662,1.58247773085132,2.2082744135228,0,0,0,0,0,0,0,0,1,2
26904,0,0,0,0,0,0,0,0,1,0,0,5.19406734517424,0,0,0,0,0,0,0,0,0,1,1
27030,0,0,1,0,0,0,0,0,0,2.773,0.369492447649347,2.01716712219533,2.04122032885964,0,1,0,0,0,0,0,0,0,4
26913,0,1,0,0,0,0,0,0,0,3.045,2.10071367695538,4.43695269756041,1.82454929205105,0,0,1,0,0,0,0,0,0,3
26885,0,1,0,0,0,0,0,0,0,2.485,0.288181947493432,2.18413933778756,1.58923520511658,0,0,0,0,0,0,1,0,0,3
29240,0,0,1,0,0,0,0,0,0,2.565,0.428530381039161,1.90464162628473,1.96009478404727,0,0,0,0,0,0,0,1,0,3
29410,0,0,0,0,1,0,0,0,0,2.773,0.494696241836107,1.36940249344967,2.80336038090653,0,0,1,0,0,0,0,0,0,1
26997,0,0,1,0,0,0,0,0,0,3.689,1.22612560896707,2.12226153886276,3.15700042115011,0,0,0,1,0,0,0,0,0,1
27066,0,1,0,0,0,0,0,0,0,2.485,0.420682073913025,1.86144099242886,1.93152141160321,0,0,0,0,0,0,0,1,0,3
27227,0,0,0,0,1,0,0,0,0,3.045,0.566449527513988,2.77776281351351,1.54756250871601,0,0,0,0,0,0,1,0,0,4
41602,1,0,1,0,0,0,0,0,0,2.944,0.396760667478018,2.14006616349627,2.19722457733622,0,0,0,0,0,1,0,0,0,1
27230,0,0,1,0,0,0,0,0,0,3.466,0.990284411782481,2.02379668771238,2.85647020622048,0,0,0,0,0,0,0,0,1,1
27218,0,0,1,0,0,0,0,0,0,3.829,1.15970738802792,1.98787434815435,3.3178157727231,0,0,0,1,0,0,0,0,0,1
27289,0,0,0,0,0,0,0,0,1,2.708,1.78002421300963,2.83907846350861,2.99573227355399,0,0,0,0,0,0,0,1,0,3
37501,0,0,0,1,0,0,0,0,0,2.833,0.555033878430311,1.14199101197005,3.14415227867226,0,0,0,0,0,0,1,0,0,2
27286,0,0,0,1,0,0,0,0,0,2.565,0.352064331381049,1.90702080956314,1.88706964903238,0,0,0,0,0,0,0,1,0,3
27320,0,0,1,0,0,0,0,0,0,3.332,0.935308737709917,1.43912397476442,3.52046080248897,0,0,0,1,0,0,0,0,0,1
30979,0,0,0,1,0,0,0,0,0,3.135,1.26919858924364,2.71687778970489,2.56494935746154,0,0,0,1,0,0,0,0,0,1
32586,0,0,0,0,1,0,0,0,0,3.135,1.43603645301471,3.02853822527917,2.45100509811232,0,0,0,0,0,1,0,0,0,3
29979,0,0,0,1,0,0,0,0,0,2.944,0.481808674695498,1.31291689131512,3.07731226054641,0,0,0,0,0,0,1,0,0,1
41622,1,1,0,0,0,0,0,0,0,3.466,0.880041599199034,1.95769754677149,2.94443897916644,0,0,0,1,0,0,0,0,0,1
41626,1,0,0,0,0,0,0,0,1,2.485,0.349247428109936,1.52235380552699,2.34180580614733,0,0,0,0,0,0,0,0,1,1
30035,0,0,0,0,1,0,0,0,0,2.398,0.363948427905231,2.49732916978656,1.3609765531356,0,0,0,0,0,0,1,0,0,3
31065,0,0,0,0,1,0,0,0,0,2.398,1.14740245283754,1.8484548129046,3.25424296870549,0,0,0,0,1,0,0,0,0,5
31118,0,0,0,0,0,0,0,0,1,3.434,0.625938430866495,3.064931790355,1.7227665977411,0,0,0,0,0,0,0,1,0,3
31261,0,0,0,1,0,0,0,0,0,3.892,1.30236912618213,2.64737974490206,2.62466859216316,1,0,0,0,0,0,0,0,0,1
41657,1,0,1,0,0,0,0,0,0,2.773,0.516410002059891,1.57897870494939,2.63188884013665,0,0,0,0,0,1,0,0,0,1
30283,0,1,0,0,0,0,0,0,0,2.565,0.413433277757341,2.0259088997188,1.79175946922806,0,0,0,0,1,0,0,0,0,4
44627,0,0,0,0,0,1,0,0,0,2.708,1.13847382209324,2.91506437048654,2.09186406167839,0,0,0,0,0,0,1,0,0,3
41636,1,0,1,0,0,0,0,0,0,2.89,0.605408266251939,1.69873001991286,2.89591193827178,0,0,0,1,0,0,0,0,0,1
44649,0,0,0,0,1,0,0,0,0,2.639,0.221542269947236,2.06051353179432,1.82454929205105,0,0,0,0,0,0,0,1,0,3
30416,0,1,0,0,0,0,0,0,0,3.296,0.737642420446497,2.18605127673809,2.4423470353692,0,0,1,0,0,0,0,0,0,3
41742,1,0,1,0,0,0,0,0,0,2.89,0.466246580368023,2.37648590083358,1.82454929205105,0,0,0,0,0,0,1,0,0,4
41738,1,0,1,0,0,0,0,0,0,4.369,0,2.34822745087275,3.40784192438082,0,0,1,0,0,0,0,0,0,1
41790,1,1,0,0,0,0,0,0,0,2.996,0.693147180559945,1.45465369863323,3.10906095886099,0,1,0,0,0,0,0,0,0,1
43084,0,1,0,0,0,0,0,0,0,2.398,1.28121158466674,3.32564734459142,2.00148000021012,0,1,0,0,0,0,0,0,0,2
41757,0,0,0,0,0,1,0,0,0,4.615,0,2.36245649003144,4.21212759787848,0,0,1,0,0,0,0,0,0,1
27633,1,0,0,0,1,0,0,0,0,1.099,0.431782416425538,1.22876297313315,2.97552956623647,0,0,0,1,0,0,0,0,0,1
27695,0,0,0,1,0,0,0,0,0,0,0,3.57327217478219,0,0,0,0,0,0,0,1,0,0,3
30556,0,0,1,0,0,0,0,0,0,2.565,0.366724279791734,1.67391393161847,2.11625551480255,0,0,0,0,0,0,1,0,0,7
51132,1,0,0,0,1,0,0,0,0,3.135,1.79225934426971,3.71437662101245,2.19722457733622,0,0,1,0,0,0,0,0,0,3
28055,0,0,0,1,0,0,0,0,0,3.045,0.628608659422374,1.88449056848574,2.53369681395743,0,0,1,0,0,0,0,0,0,3
27953,0,1,0,0,0,0,0,0,0,3.178,0.734289123891121,2.32727770558442,2.15176220325946,0,0,0,0,0,0,0,1,0,3
28203,0,0,0,0,1,0,0,0,0,2.944,0.567016903415733,1.58575978507952,2.83907846350861,0,0,0,0,0,0,1,0,0,1
28218,0,0,0,0,1,0,0,0,0,0,0,3.76891446945019,0,0,0,0,0,0,0,1,0,0,2
31532,0,0,0,0,1,0,0,0,0,2.708,0.471876873627416,2.43650391055983,1.52605630349505,0,0,1,0,0,0,0,0,0,3
31033,0,0,0,0,0,0,0,0,1,6.475,3.82327921959359,4.32148013480585,3.77505715035499,0,0,0,0,0,0,0,1,0,1
31000,0,0,0,1,0,0,0,0,0,3.892,2.49436180855876,3.81881062370597,3.03974915897076,0,0,0,1,0,0,0,0,0,3
28281,0,1,0,0,0,0,0,0,0,0,0,4.12390336446365,0,0,0,0,0,0,0,0,1,0,2
28280,0,0,0,0,1,0,0,0,0,2.708,0.5527350268432,1.28093384546206,2.92316158071916,0,0,0,0,0,0,1,0,0,1
31427,0,0,1,0,0,0,0,0,0,2.833,0.60431596685333,2.0583455783851,2.09186406167839,0,0,0,0,0,0,0,1,0,1
31534,0,0,0,0,0,0,0,0,1,3.367,0.911077164821268,2.10205883154524,2.75366071235426,1,0,0,0,0,0,0,0,0,1
31606,0,0,0,1,0,0,0,0,0,3.497,0.798857634982059,3.38157273852586,1.52605630349505,0,0,0,0,0,0,0,1,0,3
31587,0,0,0,1,0,0,0,0,0,3.135,0.671923544108319,1.51885653420286,2.94443897916644,0,0,0,0,0,1,0,0,0,1
31430,0,0,0,1,0,0,0,0,0,3.178,0.398776119957368,2.18605127673809,2.30258509299405,0,0,1,0,0,0,0,0,0,1
31580,0,0,0,1,0,0,0,0,0,2.708,0.461215123212656,2.36396237266895,1.62924053973028,0,0,0,0,0,0,0,1,0,3
41792,1,0,0,1,0,0,0,0,0,4.143,0,2.46240538444149,3.07731226054641,0,0,0,0,0,1,0,0,0,1
31612,0,0,0,1,0,0,0,0,0,2.708,0.161268147596122,1.66146094050125,2.40694510831829,0,0,0,1,0,0,0,0,0,1
31806,0,0,0,1,0,0,0,0,0,2.773,0.640800700187736,2.17849470776299,2.18605127673809,0,0,0,1,0,0,0,0,0,1
31625,0,0,0,0,1,0,0,0,0,2.565,0.408792898200839,0.974559639998131,3.09557760852371,0,0,0,0,0,0,1,0,0,1
31792,0,0,1,0,0,0,0,0,0,2.639,0.370873663338545,1.09292950553261,3.13113691056019,0,0,0,0,0,0,0,0,1,1
41877,1,0,1,0,0,0,0,0,0,2.944,0.640800700187736,1.24328966670289,3.25037449192757,0,0,0,1,0,0,0,0,0,5
31867,0,0,0,0,1,0,0,0,0,2.565,0.415415438961333,1.65192252404026,2.15176220325946,0,0,0,0,0,1,0,0,0,1
31921,0,0,0,0,0,0,0,0,1,2.639,0.408128225527648,2.20088453816771,1.7227665977411,0,0,0,0,0,0,0,1,0,3
44788,0,0,0,1,0,0,0,0,0,0,0,4.63197763390768,0,0,0,0,0,0,0,0,1,0,1
44835,0,1,0,0,0,0,0,0,0,0,0,3.8607297110406,0,0,0,0,0,0,0,0,1,0,7
31876,0,0,0,0,1,0,0,0,0,2.565,0.360467742177429,1.14740245283754,2.95491027903374,0,0,0,0,0,1,0,0,0,3
41963,1,0,0,1,0,0,0,0,0,3.045,0,1.80286424896016,3.38099467434464,0,0,0,1,0,0,0,0,0,1
41874,1,0,0,1,0,0,0,0,0,3.738,1.2047724844965,2.89591193827178,2.31253542384721,0,0,0,1,0,0,0,0,0,1
41927,1,0,0,1,0,0,0,0,0,0,0,4.34812077264408,0,0,0,1,0,0,0,0,0,0,3
44043,0,0,0,0,1,0,0,0,0,3.367,0.896088024556636,2.65556321208849,2.06686275947298,0,0,0,0,0,0,1,0,0,3
42006,1,0,0,1,0,0,0,0,0,2.833,0.282166891763671,2.34822745087275,1.77495235091167,0,0,0,0,0,1,0,0,0,4
42004,1,0,0,1,0,0,0,0,0,0,0,3.64980073087961,0,0,0,0,0,0,0,1,0,0,7
42141,1,0,0,0,1,0,0,0,0,3.466,0.963174317773006,2.11021320034659,2.70805020110221,0,0,1,0,0,0,0,0,0,1
42017,1,0,0,1,0,0,0,0,0,3.434,0.824613943302251,2.31914718129302,2.37954613413017,0,0,1,0,0,0,0,0,0,3
42338,1,0,0,1,0,0,0,0,0,3.219,0.857813802115179,1.74623895392625,2.9391619220656,0,0,0,0,0,1,0,0,0,7
42535,1,0,0,0,0,0,1,0,0,3.784,1.49805932445071,2.83026783382646,2.68784749378469,0,0,1,0,0,0,0,0,0,3
42158,1,0,0,1,0,0,0,0,0,0,0,4.36012605822054,0,0,0,0,0,0,1,0,0,0,1
42201,1,0,0,0,1,0,0,0,0,3.892,1.2011688769932,2.59897910604785,2.58776403522771,0,0,1,0,0,0,0,0,0,1
42185,1,0,0,0,1,0,0,0,0,2.708,0.420025259439494,1.98100146886658,1.98787434815435,0,0,0,1,0,0,0,0,0,6
42263,1,0,0,1,0,0,0,0,0,2.565,0.326421900767712,1.98787434815435,1.84054963339749,1,0,0,0,0,0,0,0,0,5
42288,1,0,1,0,0,0,0,0,0,3.401,0.29416103854949,2.40089078177817,2.24070968927596,0,0,1,0,0,0,0,0,0,7
28597,0,0,1,0,0,0,0,0,0,3.526,0.931770302722541,2.80837807423196,2.11625551480255,0,0,0,0,0,0,1,0,0,1
31953,0,0,1,0,0,0,0,0,0,0,0,3.98154906807676,0,0,0,0,0,0,0,0,1,0,7
28509,0,0,0,0,1,0,0,0,0,3.466,1.22230376101066,2.30088364635429,3.05400118167797,0,0,0,1,0,0,0,0,0,1
28588,0,0,0,0,1,0,0,0,0,3.091,2.39343077629362,3.51749783735832,2.96010509591084,0,0,0,0,0,0,0,1,0,3
42295,1,0,0,0,1,0,0,0,0,4.22,1.56799072251993,2.3545131858544,3.25809653802148,0,0,1,0,0,0,0,0,0,1
31880,0,1,0,0,0,0,0,0,0,0,0,3.68429395677231,0,0,0,0,0,0,0,0,1,0,2
28497,0,0,0,0,1,0,0,0,0,2.773,0.516410002059891,2.57771369937421,1.52605630349505,0,0,0,0,0,0,1,0,0,7
28601,0,0,0,0,1,0,0,0,0,2.639,0.431782416425538,2.1380641608256,1.75785791755237,0,0,1,0,0,0,0,0,0,3
28704,0,0,0,0,1,0,0,0,0,3.135,0.664233170395303,2.7047112998367,1.7227665977411,0,0,0,0,0,0,1,0,0,3
28938,0,0,0,0,1,0,0,0,0,2.89,0.363948427905231,2.2738769288573,1.82454929205105,0,0,0,0,0,0,0,0,1,4
28725,0,0,0,0,1,0,0,0,0,2.833,0.025667746748578,2.32893486831683,1.77495235091167,0,0,0,0,0,1,0,0,0,4
28824,0,0,1,0,0,0,0,0,0,2.565,0.421994410059375,2.25307967309021,1.64865862558738,0,0,1,0,0,0,0,0,0,3
28974,0,0,0,0,1,0,0,0,0,0,0,3.83874238323373,0,0,0,0,1,0,0,0,0,0,1
29182,0,0,0,0,0,1,0,0,0,1.946,0.859085258103376,2.28919585587503,2.34180580614733,0,0,1,0,0,0,0,0,0,3
29076,0,0,0,0,1,0,0,0,0,3.135,0.705569700558502,1.80828877117927,2.67414864942653,0,0,0,0,0,0,0,1,0,2
29143,0,0,0,0,1,0,0,0,0,3.332,0.89527136465008,2.00592954574316,2.73436750941958,0,0,0,0,0,0,1,0,0,1
29078,0,0,0,0,1,0,0,0,0,3.135,0.250758718347183,2.82334124543694,1.6094379124341,0,0,1,0,0,0,0,0,0,3
42313,1,0,0,0,1,0,0,0,0,2.996,0.529451087889156,2.3887627892351,1.87180217690159,0,0,0,0,0,0,1,0,0,4
29201,0,0,0,0,1,0,0,0,0,3.135,1.71036863101254,3.19936675447998,2.57261223020711,0,0,1,0,0,0,0,0,0,3
29357,0,0,0,1,0,0,0,0,0,2.996,0.508021696433256,2.76738772044772,1.54756250871601,0,0,0,0,0,0,0,1,0,3
33007,0,0,0,0,0,1,0,0,0,2.197,0.559044196036465,1.68639895357023,2.66025953726586,0,0,0,0,1,0,0,0,0,5
29382,0,0,0,0,1,0,0,0,0,0,0,3.92724653719963,0,0,0,0,0,0,0,1,0,0,3
29428,0,0,0,0,0,1,0,0,0,2.773,0.466873736236808,1.00539990694593,3.45631668088323,0,0,0,0,0,0,1,0,0,1
32964,0,0,0,1,0,0,0,0,0,0,0,3.60004824040732,0,0,1,0,0,0,0,0,0,0,1
29594,0,0,0,0,0,1,0,0,0,2.89,0.605408266251939,1.14199101197005,3.37073817417745,0,1,0,0,0,0,0,0,0,1
30178,0,1,0,0,0,0,0,0,0,2.833,1.30995312786317,2.97552956623647,2.31253542384721,0,0,1,0,0,0,0,0,0,3
33165,0,0,0,1,0,0,0,0,0,6.494,3.86683733725083,4.20069958319554,4.04480411666196,0,0,0,0,0,0,1,0,0,1
30001,0,0,0,1,0,0,0,0,0,2.485,0.484892241739486,2.30926274774729,1.54756250871601,0,0,1,0,0,0,0,0,0,4
30133,0,0,0,1,0,0,0,0,0,3.045,2.32287779626181,3.81478496850089,2.60268968544438,0,0,0,0,1,0,0,0,0,3
33670,0,0,0,0,1,0,0,0,0,0,0,2.97297528643137,0,0,0,0,0,0,0,1,0,0,3
30155,0,0,0,0,1,0,0,0,0,3.761,2.34593189749741,3.65410683351268,2.79728133483015,0,0,0,0,0,0,0,1,0,3
43176,0,0,0,1,0,0,0,0,0,5.03,0,3.23080439573347,3.2188758248682,0,0,0,0,0,0,1,0,0,1
32103,0,0,0,0,1,0,0,0,0,2.485,0.383900930192324,0.929404371019538,3.08190996979504,0,0,1,0,0,0,0,0,0,1
32150,0,1,0,0,0,0,0,0,0,0,0,3.65281176495206,0,0,0,0,0,0,0,0,1,0,3
33858,0,1,0,0,0,0,0,0,0,2.833,0.388657989791783,1.08755134130868,3.32503602069659,0,1,0,0,0,0,0,0,0,1
34252,0,0,1,0,0,0,0,0,0,2.485,0.151002873536527,1.68639895357023,2.11625551480255,0,0,0,0,0,1,0,0,0,1
34285,0,0,1,0,0,0,0,0,0,2.485,0.199670195128568,1.98787434815435,1.75785791755237,0,0,0,1,0,0,0,0,0,4
32361,0,1,0,0,0,0,0,0,0,2.485,0.938443536515288,2.56494935746154,2.29253475714054,0,0,0,0,0,0,0,1,0,3
34549,0,0,0,1,0,0,0,0,0,0,0,4.4636066216663,0,0,0,0,1,0,0,0,0,0,1
33953,0,0,0,0,0,1,0,0,0,2.639,0.16805358499625,2.18413933778756,1.7227665977411,0,0,0,0,0,0,1,0,0,4
32668,0,0,0,0,0,0,0,0,1,3.045,0.645531326618282,2.56494935746154,1.77495235091167,0,0,0,0,0,0,0,1,0,4
48098,0,1,0,0,0,0,0,0,0,2.773,0.464991087422191,2.15755932094379,1.88706964903238,0,0,0,0,0,0,0,1,0,3
50320,1,0,0,0,1,0,0,0,0,2.944,0.402794879552286,2.4263060199838,1.77495235091167,0,0,1,0,0,0,0,0,0,3
33050,0,0,0,1,0,0,0,0,0,2.485,0.254642218373581,2.1321525805925,1.62924053973028,0,0,0,0,0,0,1,0,0,3
29629,0,0,0,1,0,0,0,0,0,0,0,3.99360299242057,0,0,0,0,0,0,0,1,0,0,3
29716,0,1,0,0,0,0,0,0,0,2.639,0.295650242100958,2.1380641608256,1.7227665977411,0,0,0,0,0,0,0,1,0,3
33309,0,0,0,0,0,0,0,0,1,0,0,3.65369259402455,0,0,0,0,0,0,0,0,1,0,1
29859,0,0,0,1,0,0,0,0,0,0,0,4.60733783493866,0,0,1,0,0,0,0,0,0,0,1
30132,0,0,0,0,0,0,0,0,1,3.258,2.75270484164264,3.68429395677231,3.16968558067743,0,0,0,0,0,0,0,1,0,3
33774,0,0,0,0,0,1,0,0,0,2.89,0.478095799143072,2.42187809918203,1.85629799036563,0,0,0,0,0,0,1,0,0,3
35149,0,0,0,0,1,0,0,0,0,2.565,0.403463105437491,2.2082744135228,1.58923520511658,0,0,0,0,0,0,1,0,0,4
32352,0,0,0,0,1,0,0,0,0,2.639,0.501986675098786,2.57512814660302,2.66722820658195,0,0,1,0,0,0,0,0,0,3
32502,0,0,0,0,1,0,0,0,0,2.89,0.549276810140243,2.18233652039787,1.97408102602201,0,0,0,0,0,1,0,0,0,7
32656,0,0,1,0,0,0,0,0,0,6.219,4.09522750564614,3.90433351694377,4.30541553230204,1,0,0,0,0,0,0,0,0,1
33114,0,0,0,0,1,0,0,0,0,0,0,3.28840188751681,0,0,0,0,0,0,0,1,0,0,3
35413,0,0,0,0,1,0,0,0,0,1.609,0.933344486439983,2.87542731051034,1.88706964903238,0,0,0,1,0,0,0,0,0,1
33037,0,0,0,1,0,0,0,0,0,2.773,0.586674936049429,1.38629436111989,3.02529107579554,1,0,0,0,0,0,0,0,0,1
33365,0,0,0,0,0,1,0,0,0,3.497,1.01848624418883,1.80549799533857,3.13983261752775,0,0,0,1,0,0,0,0,0,1
34292,0,0,1,0,0,0,0,0,0,3.045,0.691145177889272,1.52235380552699,3.01553490085017,0,0,0,1,0,0,0,0,0,1
44197,0,0,0,0,1,0,0,0,0,5.024,0,3.09706970745991,3.66356164612965,0,0,1,0,0,0,0,0,0,1
42615,1,0,0,1,0,0,0,0,0,2.565,0.447246642123119,0.929404371019538,3.32862668882732,0,0,0,0,0,1,0,0,0,1
33447,0,0,0,0,1,0,0,0,0,3.296,0.886655926744464,1.74344419228183,2.91235066461494,0,0,1,0,0,0,0,0,0,1
33462,0,0,0,0,0,1,0,0,0,0,0,4.22489025206874,0,0,0,1,0,0,0,0,0,0,3
46065,0,0,0,0,1,0,0,0,0,2.485,0.28292075535007,2.00148000021012,1.7404661748405,0,0,0,0,0,1,0,0,0,4
33671,0,0,0,0,0,0,0,0,1,0,0,4.23095662138353,0,0,0,0,0,0,0,0,1,0,3
35595,0,0,0,1,0,0,0,0,0,0,0,3.21555030143962,0,0,0,0,0,0,0,1,0,0,3
33777,0,0,0,0,0,1,0,0,0,2.996,0.728996833453643,1.50407739677627,3.02529107579554,0,0,0,0,0,0,1,0,0,1
33718,0,0,0,0,1,0,0,0,0,2.708,0.283674051054242,2.41591377830105,1.62924053973028,0,0,0,0,0,0,1,0,0,4
33801,0,0,0,0,0,0,0,0,1,2.708,0.44660705143934,1.74623895392625,2.41591377830105,0,1,0,0,0,0,0,0,0,1
33702,0,1,0,0,0,0,0,0,0,2.944,0.552159487258968,2.7397426478347,1.64865862558738,0,0,0,0,0,1,0,0,0,4
39647,1,0,1,0,0,0,0,0,0,2.773,1.11677959262356,2.5190665014347,2.55722731136763,0,0,0,1,0,0,0,0,0,1
33893,0,0,0,0,1,0,0,0,0,3.178,0.725130226412996,1.41098697371026,3.26575941076705,0,0,0,0,0,0,1,0,0,1
34043,0,0,0,0,1,0,0,0,0,3.367,2.11251358274003,3.32622236706908,2.88480071284671,0,0,0,1,0,0,0,0,0,3
36118,0,0,0,0,1,0,0,0,0,0,0,3.60413822565885,0,0,0,1,0,0,0,0,0,0,3
34096,0,0,1,0,0,0,0,0,0,2.833,0.543486406005539,2.35924894011159,1.7404661748405,0,0,0,0,0,1,0,0,0,4
38791,0,0,0,0,0,0,0,0,1,2.996,0.848011891120861,2.81241021642645,1.84054963339749,1,0,0,0,0,0,0,0,0,4
34112,1,0,0,0,0,0,0,1,0,3.178,0.717351869256763,1.56171717622269,3.13549421592915,0,0,0,0,0,1,0,0,0,1
42397,1,0,0,1,0,0,0,0,0,0,0,4.37868355279762,0,0,0,1,0,0,0,0,0,0,1
48856,0,0,1,0,0,0,0,0,0,3.135,0.539996001065771,2.53107433063301,1.85629799036563,0,0,0,0,0,0,0,1,0,4
46036,0,0,0,1,0,0,0,0,0,0,0,4.9311085643943,0,0,0,0,1,0,0,0,0,0,1
34240,0,0,0,0,0,1,0,0,0,3.584,1.15499262210422,1.51512723296286,3.67122451887522,0,0,0,0,0,0,1,0,0,1
37448,0,0,1,0,0,0,0,0,0,2.708,0.491642804349217,2.78297212761947,1.41098697371026,1,0,0,0,0,0,0,0,0,4
34262,0,1,0,0,0,0,0,0,0,4.127,1.19755223652301,2.14206416615894,3.41444260841218,1,0,0,0,0,0,0,0,0,1
34335,0,0,1,0,0,0,0,0,0,2.639,0.398104753701872,1.26214736837701,2.77881927199042,0,0,0,0,0,0,0,1,0,1
34507,0,0,0,1,0,0,0,0,0,0,0,3.2135416232775,0,0,0,0,0,0,0,0,0,1,1
36050,0,0,0,0,1,0,0,0,0,6.265,3.90793465951954,3.00484066591798,5.03630304084483,0,0,0,0,0,0,1,0,0,1
34393,0,0,1,0,0,0,0,0,0,2.565,0.765932850285593,3.01062088604774,1.56861591791385,1,0,0,0,0,0,0,0,0,4
34354,0,1,0,0,0,0,0,0,0,3.584,0,1.55455925092411,3.67376581630389,0,0,0,0,0,1,0,0,0,1
42688,1,0,1,0,0,0,0,0,0,2.565,0.436317571590929,2.13025347022944,1.79175946922806,0,0,0,0,0,0,1,0,0,4
45838,0,0,1,0,0,0,0,0,0,2.833,0.447246642123119,2.39178573845235,1.7227665977411,1,0,0,0,0,0,0,0,0,3
34454,0,0,0,1,0,0,0,0,0,2.773,0.213497174262404,2.82137888640921,1.38629436111989,0,0,0,0,0,0,1,0,0,4
43574,0,1,0,0,0,0,0,0,0,3.135,0,2.61373952163097,2.23001440015921,0,0,0,0,0,0,1,0,0,1
34013,0,0,0,0,1,0,0,0,0,7.248,4.21601632327165,4.87723341689377,4.30271282795416,0,0,0,0,0,0,0,0,1,1
34573,0,0,0,1,0,0,0,0,0,1.946,0.198850858745165,1.92905460341623,2.04122032885964,0,0,0,1,0,0,0,0,0,1
34611,0,0,0,0,0,0,0,0,1,2.485,0.347129531095201,2.0454968856269,1.70474809223843,1,0,0,0,0,0,0,0,0,3
48921,0,0,0,0,1,0,0,0,0,2.639,1.98017354002117,4.36033046575878,2.01490302054226,0,0,1,0,0,0,0,0,0,3
45965,0,0,0,0,0,1,0,0,0,2.708,0.464991087422191,2.28574407579802,1.70474809223843,0,0,0,0,0,0,1,0,0,3
40940,0,0,0,0,0,1,0,0,0,2.996,1.77444374701837,3.47559340756251,2.39789527279837,0,0,0,0,0,0,1,0,0,3
51427,1,0,0,0,1,0,0,0,0,2.565,0.336472236621213,2.07731428066366,1.75785791755237,0,0,0,0,0,0,1,0,0,4
