"gid","weekend","hour_term_8_10","hour_term_11_13","hour_term_14_16","hour_term_17_19","hour_term_20_22","hour_term_23_1","hour_term_2_4","hour_term_5_7","trip_length_km","trip_duration_min","avg_speed_kms","ln_n_coord","education","health","leisure","cafe","errand","shopping","home","work","meeting","mode"
54002,0,0,0,1,0,0,0,0,0,"5.772","9.217","37.20","4.357",0,0,0,0,0,0,0,0,1,"1"
53975,0,1,0,0,0,0,0,0,0,"5.146","25.233","12.60","4.605",0,0,0,0,0,0,0,1,0,"2"
53955,0,0,1,0,0,0,0,0,0,"36.511","61.65","35.70","6.087",0,0,0,0,0,0,0,0,1,"1"
53957,0,0,1,0,0,0,0,0,0,"0.612","8.383","4.90","2.773",0,0,0,0,0,0,0,1,0,"3"
53976,0,0,0,1,0,0,0,0,0,"6.930","25.283","17.30","4.883",0,0,0,0,0,0,1,0,0,"1"
53965,0,1,0,0,0,0,0,0,0,"17.642","26","41.70","5.407",0,0,0,0,0,0,0,1,0,"3"
53997,0,0,0,1,0,0,0,0,0,"1.624","10.7","9.90","3.466",0,0,0,0,0,0,1,0,0,"1"
53979,0,0,0,1,0,0,0,0,0,"3.593","20.067","11.20","4.078",0,0,0,0,0,1,0,0,0,"1"
53986,0,1,0,0,0,0,0,0,0,"7.545","25.867","18.10","5.063",0,0,0,0,0,0,0,1,0,"2"
53966,0,0,0,1,0,0,0,0,0,"24.366","57.067","25.70","5.557",0,0,0,0,0,0,1,0,0,"3"
53967,0,0,0,1,0,0,0,0,0,"0.956","15.933","3.90","3.135",0,0,0,0,0,0,1,0,0,"2"
53989,0,0,0,0,1,0,0,0,0,"9.929","31.683","19.30","4.466",0,0,0,1,0,0,0,0,0,"1"
53968,0,0,1,0,0,0,0,0,0,"2.699","33.933","5.40","4.111",0,0,0,0,0,1,0,0,0,"4"
54029,0,0,0,0,0,1,0,0,0,"5.090","7.15","44.90","4.111",0,0,0,0,0,0,1,0,0,"1"
53985,0,0,0,0,0,0,0,0,1,"16.406","44.55","22.90","5.472",0,0,0,0,0,0,0,1,0,"1"
53983,0,0,0,1,0,0,0,0,0,"15.810","43.65","23.20","5.366",0,0,0,0,0,0,1,0,0,"3"
53984,0,0,0,1,0,0,0,0,0,"1.234","16.733","4.70","3.332",0,0,1,0,0,0,0,0,0,"4"
53970,0,1,0,0,0,0,0,0,0,"37.476","66.683","41.50","6.319",0,0,0,0,0,0,0,1,0,"7"
53988,0,0,0,1,0,0,0,0,0,"16.042","35.733","26.90","5.298",0,0,0,0,0,0,1,0,0,"1"
53990,0,0,0,1,0,0,0,0,0,"10.833","52.233","12.50","5.366",0,0,0,0,0,0,0,1,0,"2"
53991,1,0,0,0,1,0,0,0,0,"1.559","21.683","4.30","3.526",0,0,1,0,0,0,0,0,0,"4"
53998,0,0,0,1,0,0,0,0,0,"9.280","25.667","21.90","4.949",0,0,0,0,0,0,0,1,0,"1"
53992,0,0,0,1,0,0,0,0,0,"3.867","17.583","13.80","4.419",1,0,0,0,0,0,0,0,0,"2"
53999,0,0,0,1,0,0,0,0,0,"14.243","40.517","21.20","4.007",0,0,0,0,0,0,0,1,0,"3"
57906,0,1,0,0,0,0,0,0,0,"0.602","8.7","4.80","2.773",1,0,0,0,0,0,0,0,0,"3"
54165,0,0,0,0,0,0,1,0,0,"2.474","10.683","29.60","3.258",0,0,0,0,0,0,1,0,0,"1"
54005,0,0,0,1,0,0,0,0,0,"34.172","57.767","35.60","6.014",0,0,0,0,0,0,0,1,0,"1"
54003,0,0,1,0,0,0,0,0,0,"12.556","34.8","22.00","5.338",0,0,0,0,0,0,1,0,0,"3"
54008,0,1,0,0,0,0,0,0,0,"12.027","54.833","13.20","4.844",0,0,0,0,0,0,0,1,0,"3"
54012,0,0,0,0,1,0,0,0,0,"4.487","14.8","17.90","3.989",0,0,0,0,0,0,0,1,0,"1"
54219,0,0,0,0,1,0,0,0,0,"2.510","5.817","30.90","3.784",0,0,0,0,0,1,0,0,0,"1"
54014,0,1,0,0,0,0,0,0,0,"3.224","8.383","27.50","4.190",0,0,0,0,0,0,0,1,0,"1"
54015,0,1,0,0,0,0,0,0,0,"7.122","23.983","18.80","2.708",0,0,1,0,0,0,0,0,0,"3"
54228,0,0,0,1,0,0,0,0,0,"1.650","15.217","9.70","2.773",0,0,0,1,0,0,0,0,0,"1"
54009,0,0,0,0,0,0,0,0,1,"26.852","33.4","48.70","5.687",0,0,0,0,0,0,0,1,0,"1"
57287,1,0,0,0,0,1,0,0,0,"1.125","3.083","24.00","3.135",0,0,0,1,0,0,0,0,0,"1"
54017,0,1,0,0,0,0,0,0,0,"8.807","38.967","13.50","4.263",1,0,0,0,0,0,0,0,0,"3"
54028,0,0,0,0,0,0,0,0,1,"5.915","39.167","9.20","4.533",0,0,0,0,0,0,0,1,0,"3"
55575,0,0,0,1,0,0,0,0,0,"0.918","12.25","4.30","2.944",0,0,0,0,0,0,0,1,0,"4"
53993,0,1,0,0,0,0,0,0,0,"37.605","51.933","46.20","5.979",0,0,0,0,0,0,0,1,0,"1"
53994,0,0,0,1,0,0,0,0,0,"0.759","10.183","4.80","2.944",0,0,0,0,0,0,0,1,0,"4"
54267,0,0,1,0,0,0,0,0,0,"7.350","28.95","15.30","3.401",1,0,0,0,0,0,0,0,0,"3"
54016,0,0,0,1,0,0,0,0,0,"6.245","16.7","22.80","4.190",0,0,0,1,0,0,0,0,0,"1"
54026,0,0,0,1,0,0,0,0,0,"4.934","19.633","15.10","4.575",0,0,0,0,0,0,1,0,0,"1"
54023,0,0,0,0,0,0,0,0,1,"25.475","54.267","30.50","5.481",0,0,0,0,0,0,0,1,0,"5"
54011,0,1,0,0,0,0,0,0,0,"31.342","58.867","31.90","6.038",0,0,0,0,0,0,1,0,0,"1"
54022,0,0,1,0,0,0,0,0,0,"0.847","2.35","26.00","2.833",0,0,0,0,0,0,0,1,0,"3"
54018,0,0,1,0,0,0,0,0,0,"27.634","25.9","65.20","5.497",0,0,0,0,0,0,1,0,0,"1"
54020,0,1,0,0,0,0,0,0,0,"0.437","14.367","4.10","3.091",0,0,0,0,0,0,0,1,0,"4"
54021,0,1,0,0,0,0,0,0,0,"7.063","11.467","37.10","4.431",0,1,0,0,0,0,0,0,0,"1"
54024,0,0,0,1,0,0,0,0,0,"8.930","34.933","15.80","5.226",0,0,0,0,0,0,1,0,0,"2"
54025,0,0,1,0,0,0,0,0,0,"6.010","11.2","34.10","4.443",0,0,0,0,0,0,0,1,0,"1"
54031,0,0,0,0,1,0,0,0,0,"4.916","18.433","16.90","4.682",0,0,0,0,0,0,1,0,0,"2"
54124,0,0,0,0,1,0,0,0,0,"3.487","9.933","22.20","4.111",0,0,0,0,0,0,1,0,0,"3"
54060,0,0,0,1,0,0,0,0,0,"1.916","7.783","15.10","3.611",0,0,0,1,0,0,0,0,0,"1"
54035,0,0,0,1,0,0,0,0,0,"7.257","35.7","12.50","3.714",0,1,0,0,0,0,0,0,0,"3"
54047,0,0,0,0,0,0,0,0,1,"8.168","28.583","18.20","4.997",0,0,0,0,0,0,0,1,0,"3"
54048,0,1,0,0,0,0,0,0,0,"3.937","14.717","16.10","4.331",0,0,0,0,0,0,0,1,0,"2"
54032,0,0,0,1,0,0,0,0,0,"9.154","33.15","17.70","5.257",0,0,0,0,0,1,0,0,0,"2"
54053,0,0,0,1,0,0,0,0,0,"8.182","44.85","11.60","3.989",0,0,0,0,0,0,1,0,0,"3"
54036,0,0,0,0,0,0,0,0,1,"31.902","53.083","36.20","5.976",0,0,0,0,0,0,0,1,0,"1"
54033,0,1,0,0,0,0,0,0,0,"3.314","14.2","14.40","4.174",0,0,0,0,0,0,0,1,0,"2"
54034,0,0,0,1,0,0,0,0,0,"0.446","7.6","4.00","2.485",0,1,0,0,0,0,0,0,0,"3"
54030,0,0,0,0,0,0,0,0,1,"22.080","51.933","26.40","5.796",0,0,0,0,0,0,0,1,0,"1"
55203,0,0,0,0,1,0,0,0,0,"1.696","18.983","5.70","3.611",0,0,1,0,0,0,0,0,0,"1"
54049,0,0,0,0,0,0,0,0,1,"17.808","54.567","19.60","5.684",0,0,0,0,0,0,0,1,0,"1"
54043,0,0,0,0,0,0,0,0,1,"27.484","51.317","32.40","5.775",0,0,0,0,0,0,0,1,0,"3"
54044,0,0,0,0,1,0,0,0,0,"0.914","14.4","4.80","3.219",1,0,0,0,0,0,0,0,0,"4"
54045,0,1,0,0,0,0,0,0,0,"1.217","14.067","6.30","3.367",0,0,0,0,0,0,0,1,0,"7"
54041,0,1,0,0,0,0,0,0,0,"16.828","44.05","22.90","5.793",0,0,0,0,0,0,0,1,0,"2"
54046,0,0,1,0,0,0,0,0,0,"5.531","19.083","18.30","4.654",0,0,0,0,0,0,0,1,0,"1"
54066,0,1,0,0,0,0,0,0,0,"2.440","10.133","15.00","3.829",0,0,0,0,0,0,0,1,0,"1"
54129,0,0,0,0,1,0,0,0,0,"0.862","4.133","17.50","3.219",0,0,0,0,0,1,0,0,0,"1"
54051,0,0,1,0,0,0,0,0,0,"1.359","16.517","5.40","3.497",0,0,0,0,0,0,0,1,0,"4"
54074,0,0,0,0,1,0,0,0,0,"21.829","54.333","25.00","5.720",0,0,0,0,0,0,1,0,0,"7"
54050,0,0,0,0,1,0,0,0,0,"13.192","33.117","24.30","5.215",0,0,0,0,0,0,0,1,0,"1"
54351,0,0,1,0,0,0,0,0,0,"2.127","3.867","33.80","3.689",0,0,0,1,0,0,0,0,0,"1"
54086,0,0,1,0,0,0,0,0,0,"8.887","24.033","22.60","4.836",0,0,0,0,0,0,0,1,0,"1"
54068,0,0,0,0,1,0,0,0,0,"19.929","44.017","27.20","5.631",0,0,0,0,0,0,1,0,0,"1"
54088,0,1,0,0,0,0,0,0,0,"6.255","35.433","10.70","3.367",0,0,0,0,0,0,0,1,0,"3"
54075,0,0,0,0,1,0,0,0,0,"11.273","27.583","24.70","5.226",0,0,0,0,1,0,0,0,0,"1"
54069,0,1,0,0,0,0,0,0,0,"6.022","14.133","25.80","4.615",0,0,0,0,0,0,0,1,0,"1"
54070,0,0,1,0,0,0,0,0,0,"1.577","49.8","34.10","3.584",0,0,0,1,0,0,0,0,0,"1"
59438,1,1,0,0,0,0,0,0,0,"0.891","3.133","22.10","2.833",0,0,1,0,0,0,0,0,0,"3"
54077,0,0,0,0,1,0,0,0,0,"4.296","19.067","14.50","4.431",0,0,0,0,0,0,0,1,0,"3"
54076,0,0,0,0,1,0,0,0,0,"3.558","11.85","18.80","4.234",0,0,0,0,0,0,1,0,0,"1"
54078,0,0,0,0,1,0,0,0,0,"3.505","15.533","14.00","4.205",0,0,1,0,0,0,0,0,0,"7"
54079,0,0,0,1,0,0,0,0,0,"35.857","39.25","58.00","5.858",0,0,0,1,0,0,0,0,0,"1"
58028,0,0,1,0,0,0,0,0,0,"0.492","3.4","9.30","2.485",0,0,0,0,0,1,0,0,0,"1"
54082,0,1,0,0,0,0,0,0,0,"17.623","27.583","38.70","5.357",0,0,0,0,0,0,0,1,0,"3"
54083,0,0,0,0,1,0,0,0,0,"5.344","22.033","15.30","4.615",0,0,0,0,0,1,0,0,0,"3"
54084,0,1,0,0,0,0,0,0,0,"3.661","24.283","9.70","4.331",0,0,0,0,0,0,0,1,0,"3"
54094,0,0,0,1,0,0,0,0,0,"11.881","74.283","9.80","5.338",0,0,0,0,0,0,0,1,0,"1"
54097,0,1,0,0,0,0,0,0,0,"17.994","39.333","27.50","3.714",1,0,0,0,0,0,0,0,0,"1"
54098,0,0,1,0,0,0,0,0,0,"2.995","14.017","13.70","4.143",0,0,0,0,0,0,0,1,0,"2"
54100,0,1,0,0,0,0,0,0,0,"28.347","25.567","66.90","5.598",0,0,0,0,0,0,0,1,0,"1"
54101,0,0,0,0,1,0,0,0,0,"7.638","20.8","22.50","4.860",0,1,0,0,0,0,0,0,0,"1"
54102,0,1,0,0,0,0,0,0,0,"0.398","6.667","5.20","2.485",0,0,0,0,0,0,0,1,0,"4"
54103,0,0,0,0,0,1,0,0,0,"2.329","5.767","24.50","3.784",0,0,1,0,0,0,0,0,0,"2"
54113,0,0,0,0,0,0,0,0,1,"18.252","51.85","21.40","5.509",0,0,0,0,0,0,0,1,0,"5"
54121,0,1,0,0,0,0,0,0,0,"5.780","21.133","16.60","4.663",0,0,0,0,0,0,0,1,0,"1"
54148,0,0,1,0,0,0,0,0,0,"8.706","32.75","16.20","3.584",0,0,0,0,0,0,1,0,0,"3"
54120,0,0,0,0,0,0,0,0,1,"7.108","26.033","16.60","4.852",0,0,0,0,0,0,0,1,0,"1"
54204,0,0,0,0,1,0,0,0,0,"2.494","15.617","9.90","3.829",0,0,0,1,0,0,0,0,0,"1"
54116,0,0,0,0,0,0,0,0,1,"19.203","39.533","30.00","5.517",0,0,0,0,0,0,0,1,0,"1"
54130,0,0,0,0,1,0,0,0,0,"7.414","29.617","15.70","4.883",0,0,0,0,0,1,0,0,0,"1"
54062,0,0,0,1,0,0,0,0,0,"9.838","65.55","9.20","4.949",0,0,0,0,0,0,1,0,0,"3"
54064,0,0,1,0,0,0,0,0,0,"14.100","33.9","25.30","3.526",0,0,0,0,1,0,0,0,0,"3"
54065,0,0,1,0,0,0,0,0,0,"1.596","13.967","7.70","3.555",0,0,0,0,1,0,0,0,0,"4"
54092,0,0,0,0,1,0,0,0,0,"2.171","12.017","11.70","3.714",0,0,1,0,0,0,0,0,0,"1"
54093,0,0,0,0,0,1,0,0,0,"7.292","33.033","13.40","4.522",0,0,0,0,0,0,1,0,0,"3"
54145,0,0,1,0,0,0,0,0,0,"2.034","18.767","9.50","4.025",0,0,0,0,0,0,0,0,1,"1"
54112,0,0,1,0,0,0,0,0,0,"4.854","18.45","16.50","4.431",1,0,0,0,0,0,0,0,0,"1"
54095,0,0,0,0,0,0,0,0,1,"34.700","67.467","31.00","6.059",0,0,0,0,0,0,0,1,0,"1"
54096,0,1,0,0,0,0,0,0,0,"0.357","12.5","3.20","2.708",1,0,0,0,0,0,0,0,0,"1"
54464,0,0,1,0,0,0,0,0,0,"0.965","5.4","13.20","2.944",0,0,0,1,0,0,0,0,0,"1"
54104,0,0,0,0,0,0,0,0,1,"10.240","18.167","34.10","4.942",0,0,0,0,0,0,0,1,0,"1"
54105,0,0,1,0,0,0,0,0,0,"0.960","2.467","24.80","2.708",0,0,0,1,0,0,0,0,0,"1"
54107,0,1,0,0,0,0,0,0,0,"0.527","7.45","5.50","2.708",0,0,0,0,0,0,0,1,0,"3"
54108,0,1,0,0,0,0,0,0,0,"0.825","11.7","4.90","3.045",0,0,0,0,0,0,0,1,0,"3"
54109,0,1,0,0,0,0,0,0,0,"6.475","47.083","8.40","3.555",0,0,0,0,0,0,0,1,0,"3"
54110,0,0,0,0,1,0,0,0,0,"4.411","20.3","13.10","4.357",0,0,0,0,1,0,0,0,0,"1"
54210,0,0,0,0,1,0,0,0,0,"2.218","5.75","24.40","3.664",0,0,1,0,0,0,0,0,0,"1"
54123,0,0,0,0,1,0,0,0,0,"2.662","22.65","7.60","4.078",0,0,0,0,0,0,1,0,0,"2"
54167,0,0,0,0,1,0,0,0,0,"0.854","12.633","5.00","2.708",0,0,0,0,0,0,0,0,1,"3"
54114,0,0,0,0,0,0,0,0,1,"12.394","16.733","58.30","5.004",0,0,0,0,0,0,0,1,0,"1"
54115,0,0,0,0,1,0,0,0,0,"8.451","27.1","19.50","4.977",0,0,1,0,0,0,0,0,0,"1"
54117,0,1,0,0,0,0,0,0,0,"3.506","23.833","9.10","4.174",0,0,0,0,0,0,0,1,0,"3"
54118,0,0,0,0,1,0,0,0,0,"1.013","3.517","20.10","3.135",0,0,0,0,0,0,1,0,0,"1"
54119,0,0,0,0,1,0,0,0,0,"0.737","5.067","11.80","2.833",0,0,0,0,0,0,0,1,0,"1"
54126,0,0,0,0,1,0,0,0,0,"6.824","31.5","13.10","4.060",0,0,0,0,0,0,1,0,0,"3"
54127,0,0,0,0,1,0,0,0,0,"1.769","12.167","9.00","3.611",0,0,0,0,0,0,1,0,0,"3"
54171,0,0,0,0,0,0,0,0,1,"8.938","34.8","16.10","4.868",0,0,0,0,0,0,0,1,0,"7"
54080,0,0,1,0,0,0,0,0,0,"1.422","3.333","29.00","3.434",0,0,0,0,0,0,0,1,0,"1"
54173,0,0,0,0,1,0,0,0,0,"4.844","26.8","11.00","4.078",0,0,0,0,0,0,1,0,0,"3"
54128,0,0,0,0,1,0,0,0,0,"11.359","22.267","31.10","5.106",0,0,0,0,0,0,1,0,0,"1"
54081,0,0,1,0,0,0,0,0,0,"1.584","3.783","29.00","2.890",0,0,0,1,0,0,0,0,0,"1"
54463,0,0,0,0,0,0,0,0,1,"2.383","13.267","17.20","3.807",0,0,0,1,0,0,0,0,0,"1"
54133,0,0,0,1,0,0,0,0,0,"23.246","33.25","42.10","5.468",1,0,0,0,0,0,0,0,0,"1"
54139,0,0,0,0,1,0,0,0,0,"10.717","26.517","24.40","5.147",0,0,0,0,0,0,1,0,0,"3"
54147,0,0,0,1,0,0,0,0,0,"0.637","6.567","6.80","2.833",0,0,0,0,0,0,1,0,0,"3"
54179,0,0,0,1,0,0,0,0,0,"3.579","17.7","12.80","4.304",1,0,0,0,0,0,0,0,0,"3"
55129,0,1,0,0,0,0,0,0,0,"1.710","14.733","8.80","3.638",0,0,0,0,0,0,0,1,0,"3"
54184,0,0,0,0,1,0,0,0,0,"1.111","14.95","5.60","3.135",0,0,0,0,0,0,1,0,0,"3"
54134,0,0,1,0,0,0,0,0,0,"0.435","12.25","3.00","2.398",1,0,0,0,0,0,0,0,0,"4"
54136,0,0,0,1,0,0,0,0,0,"0.141","22.483","1.40","2.565",1,0,0,0,0,0,0,0,0,"4"
54138,0,0,0,0,1,0,0,0,0,"3.980","12.717","19.90","4.466",0,0,0,0,0,0,1,0,0,"2"
54131,0,1,0,0,0,0,0,0,0,"28.800","57.45","30.30","5.961",0,0,0,0,0,0,0,1,0,"1"
54132,0,0,0,0,1,0,0,0,0,"1.527","10.933","9.00","3.497",0,0,0,0,0,1,0,0,0,"1"
57375,0,0,0,0,0,0,0,0,1,"1.234","15.9","5.10","3.332",0,0,0,0,0,0,0,1,0,"4"
54289,0,0,0,0,1,0,0,0,0,"2.141","16.333","8.50","3.714",0,0,0,0,0,0,1,0,0,"3"
54140,0,0,0,0,0,0,0,0,1,"13.288","24.767","32.70","5.226",0,0,0,0,0,0,1,0,0,"1"
54149,0,0,0,0,1,0,0,0,0,"8.799","39.55","13.40","5.081",0,0,0,0,0,0,1,0,0,"3"
54141,0,0,1,0,0,0,0,0,0,"3.462","13.8","15.30","4.159",1,0,0,0,0,0,0,0,0,"1"
54290,0,0,0,0,0,1,0,0,0,"12.982","37.517","21.30","3.178",0,0,0,1,0,0,0,0,0,"3"
54188,0,0,0,1,0,0,0,0,0,"1.496","7.45","12.50","3.401",0,0,0,0,0,0,1,0,0,"1"
54146,0,0,0,1,0,0,0,0,0,"25.050","28.017","53.70","5.576",0,0,0,0,1,0,0,0,0,"1"
54143,0,0,0,0,0,0,0,0,1,"12.516","18.633","40.70","5.050",0,0,0,0,0,0,0,1,0,"1"
54186,0,0,0,0,1,0,0,0,0,"0.844","4.1","13.20","2.944",0,0,0,1,0,0,0,0,0,"1"
54150,0,0,0,0,1,0,0,0,0,"9.388","31.75","18.00","4.997",0,0,0,0,0,0,1,0,0,"1"
54152,0,0,0,0,1,0,0,0,0,"2.200","5.05","27.60","3.714",0,0,1,0,0,0,0,0,0,"1"
54153,0,0,0,0,1,0,0,0,0,"1.918","24.167","5.00","3.135",0,0,0,1,0,0,0,0,0,"1"
54142,0,0,0,0,1,0,0,0,0,"34.153","48.117","42.70","5.938",0,0,0,0,0,0,0,1,0,"1"
54172,0,0,0,0,1,0,0,0,0,"2.354","12.3","12.00","3.912",0,0,0,0,0,0,1,0,0,"3"
54291,0,0,0,0,0,1,0,0,0,"3.317","24.233","8.50","2.773",0,0,0,0,0,0,1,0,0,"3"
54159,0,0,1,0,0,0,0,0,0,"6.283","26.267","14.60","4.710",0,0,0,0,0,0,0,1,0,"1"
54161,0,0,0,0,1,0,0,0,0,"9.634","37.067","15.70","5.112",0,0,0,0,0,1,0,0,0,"1"
54174,0,0,0,1,0,0,0,0,0,"2.053","5.933","22.80","3.761",0,0,0,0,0,0,1,0,0,"1"
60012,0,0,1,0,0,0,0,0,0,"0.736","6.9","8.00","2.708",0,1,0,0,0,0,0,0,0,"3"
54160,0,1,0,0,0,0,0,0,0,"9.338","28","20.10","3.497",0,0,0,0,0,0,0,1,0,"5"
54170,0,0,0,0,1,0,0,0,0,"1.456","5.883","16.80","3.555",0,0,1,0,0,0,0,0,0,"2"
54162,0,0,0,1,0,0,0,0,0,"9.419","48.783","12.00","5.100",0,0,0,0,0,0,1,0,0,"1"
54157,0,0,0,0,1,0,0,0,0,"15.525","28.883","32.60","5.283",0,0,0,0,0,1,0,0,0,"1"
54158,0,1,0,0,0,0,0,0,0,"1.587","8.2","13.10","3.584",0,0,0,0,0,0,0,1,0,"3"
54163,0,0,0,0,1,0,0,0,0,"0.771","3.133","20.60","3.091",0,0,1,0,0,0,0,0,0,"1"
54164,0,0,1,0,0,0,0,0,0,"0.777","13.717","3.80","2.944",0,0,0,1,0,0,0,0,0,"4"
54177,0,0,1,0,0,0,0,0,0,"3.805","13.483","17.20","4.190",0,0,0,0,0,0,0,1,0,"1"
54221,0,0,1,0,0,0,0,0,0,"5.327","11.383","28.10","4.043",0,0,0,1,0,0,0,0,0,"1"
54178,0,0,0,0,1,0,0,0,0,"14.108","44.133","19.50","4.111",1,0,0,0,0,0,0,0,0,"3"
54183,0,1,0,0,0,0,0,0,0,"18.668","32.783","34.20","5.455",0,0,0,0,1,0,0,0,0,"1"
54181,0,0,0,1,0,0,0,0,0,"2.290","6.517","21.30","3.738",0,0,0,0,0,1,0,0,0,"1"
54182,0,0,0,1,0,0,0,0,0,"2.341","4.85","29.40","3.611",0,0,0,0,0,0,1,0,0,"1"
54189,0,1,0,0,0,0,0,0,0,"2.822","31.983","5.70","3.761",0,0,0,0,0,0,0,1,0,"3"
54175,0,0,0,0,1,0,0,0,0,"9.246","31.567","17.50","5.024",0,0,0,0,0,0,0,1,0,"1"
54187,0,0,0,0,1,0,0,0,0,"5.875","46.083","7.60","4.644",0,0,0,0,0,0,1,0,0,"3"
54176,1,0,0,0,0,1,0,0,0,"12.689","10.367","73.60","5.050",0,0,0,1,0,0,0,0,0,"1"
54197,0,0,0,0,0,1,0,0,0,"0.993","21.95","4.10","3.466",0,0,0,0,0,0,1,0,0,"4"
54196,0,0,0,0,1,0,0,0,0,"4.472","17.367","15.70","4.522",0,0,0,0,0,0,1,0,0,"2"
55562,0,0,0,0,0,1,0,0,0,"1.940","24.117","4.90","3.611",0,0,1,0,0,0,0,0,0,"1"
54192,0,0,0,0,1,0,0,0,0,"13.287","33.817","24.00","5.338",0,0,1,0,0,0,0,0,0,"1"
54195,0,0,1,0,0,0,0,0,0,"12.193","29.017","26.60","5.187",0,0,0,0,0,0,0,1,0,"3"
54208,0,0,0,0,1,0,0,0,0,"6.515","25.933","15.50","4.844",0,0,0,0,0,0,1,0,0,"2"
54209,0,0,0,0,1,0,0,0,0,"0.459","2.217","17.90","2.773",0,1,0,0,0,0,0,0,0,"2"
54193,0,0,0,0,1,0,0,0,0,"2.624","12.217","13.90","4.007",0,0,0,0,0,0,1,0,0,"2"
54194,0,0,0,0,1,0,0,0,0,"0.449","5.033","7.30","2.197",0,0,1,0,0,0,0,0,0,"3"
54202,0,0,1,0,0,0,0,0,0,"4.212","17.033","15.40","4.454",0,0,0,0,0,0,0,1,0,"2"
54203,0,0,0,0,1,0,0,0,0,"2.518","6.45","24.20","3.871",0,0,0,0,0,0,1,0,0,"1"
55599,0,0,0,0,0,1,0,0,0,"10.012","30.717","19.60","3.526",0,0,1,0,0,0,0,0,0,"3"
54199,0,0,0,1,0,0,0,0,0,"10.513","43.017","15.00","5.165",0,0,0,0,0,0,0,1,0,"1"
54211,0,1,0,0,0,0,0,0,0,"10.842","39.15","16.90","4.913",0,0,0,0,0,0,0,1,0,"3"
54201,0,0,0,1,0,0,0,0,0,"2.919","13.85","13.30","4.143",1,0,0,0,0,0,0,0,0,"2"
54198,0,0,0,0,1,0,0,0,0,"23.568","81.367","100.80","6.922",0,0,0,0,0,0,0,1,0,"1"
54212,0,0,1,0,0,0,0,0,0,"3.991","15.017","16.10","4.220",0,0,0,0,0,0,0,1,0,"1"
54270,0,1,0,0,0,0,0,0,0,"3.537","17.017","27.90","3.689",0,0,0,1,0,0,0,0,0,"1"
54220,0,0,0,1,0,0,0,0,0,"13.433","46","17.70","5.342",0,0,0,0,0,0,1,0,0,"1"
54206,0,0,0,0,1,0,0,0,0,"7.110","17.133","25.40","4.771",0,0,0,1,0,0,0,0,0,"1"
54230,0,0,0,1,0,0,0,0,0,"7.904","45.55","11.10","4.263",0,0,0,1,0,0,0,0,0,"1"
54222,0,0,0,0,1,0,0,0,0,"2.932","20.383","8.90","4.060",0,0,0,0,0,1,0,0,0,"1"
54224,0,0,0,1,0,0,0,0,0,"7.938","25.667","18.70","4.511",0,0,0,0,0,0,0,0,1,"1"
54223,0,0,0,0,1,0,0,0,0,"7.936","21.583","23.20","4.883",0,0,0,0,0,0,1,0,0,"1"
54225,0,0,0,1,0,0,0,0,0,"7.103","22.9","18.90","4.060",0,0,0,0,0,0,0,1,0,"3"
54234,0,0,0,0,1,0,0,0,0,"4.882","22.8","14.30","4.043",0,0,0,1,0,0,0,0,0,"1"
54319,0,0,1,0,0,0,0,0,0,"1.741","9.1","12.30","3.555",0,0,0,0,0,0,1,0,0,"3"
54226,0,0,0,1,0,0,0,0,0,"7.012","32.367","13.60","3.434",1,0,0,0,0,0,0,0,0,"1"
54227,0,1,0,0,0,0,0,0,0,"9.674","32.383","18.50","4.443",0,0,0,1,0,0,0,0,0,"1"
54207,0,0,0,0,1,0,0,0,0,"19.787","50.617","23.50","5.986",0,0,0,0,0,0,0,1,0,"2"
54231,0,0,0,1,0,0,0,0,0,"8.862","45.55","12.30","4.290",0,0,0,1,0,0,0,0,0,"1"
54214,0,0,0,0,1,0,0,0,0,"1.060","4.45","18.80","3.367",0,0,0,0,1,0,0,0,0,"1"
57019,1,0,0,1,0,0,0,0,0,"2.147","15.967","8.50","3.045",0,0,0,1,0,0,0,0,0,"1"
54235,0,0,0,0,0,1,0,0,0,"4.639","17.833","15.70","4.407",0,0,0,0,0,0,1,0,0,"1"
54232,0,0,0,0,1,0,0,0,0,"0.709","9.283","13.90","3.258",0,0,0,1,0,0,0,0,0,"1"
54240,0,0,0,0,0,1,0,0,0,"1.209","2.183","38.90","3.135",0,0,1,0,0,0,0,0,0,"1"
54233,0,0,0,0,1,0,0,0,0,"0","5.75","13.20","2.996",0,0,0,1,0,0,0,0,0,"1"
54236,0,0,0,0,1,0,0,0,0,"19.079","29.383","39.30","5.572",0,0,0,0,1,0,0,0,0,"1"
54246,0,0,0,1,0,0,0,0,0,"2.379","9.017","18.30","3.970",0,1,0,0,0,0,0,0,0,"1"
54298,0,0,0,0,0,1,0,0,0,"1.240","9.4","8.60","3.258",0,0,0,0,0,0,1,0,0,"2"
54239,0,0,1,0,0,0,0,0,0,"6.147","14.85","24.00","4.331",0,0,1,0,0,0,0,0,0,"7"
54271,0,1,0,0,0,0,0,0,0,"0.738","8.233","5.50","2.833",0,0,0,0,0,0,0,1,0,"3"
54241,0,0,0,0,1,0,0,0,0,"12.491","22.05","34.60","5.226",0,0,0,0,0,0,1,0,0,"7"
54237,0,0,0,0,1,0,0,0,0,"3.457","14.417","14.90","4.205",0,0,1,0,0,0,0,0,0,"1"
56122,0,0,0,0,1,0,0,0,0,"0.696","4.483","10.70","2.944",0,0,1,0,0,0,0,0,0,"1"
